DATE, INBOUND_FOR , OUTBOUND_FOR , NET_FOR , INBOUND_KZT , OUTBOUND_KZT , NET_KZT , NET_TOTAL ,USD,EUR,DELTA_NET_USD,DELTA_NET_EUR,DELTA_IN_FOR,DELTA_OUT_FOR,DELTA_NET_FOR,DELTA_IN_KZT,DELTA_OUT_KZT,DELTA_NET_KZT,DELTA_NET_TOTAL,CALENDAR,RATE_FOR,RATE_KZT
9/6/2017,70238676.0000,31565869.0000,38672807.0000,97597239.0000,133109652.0000,-35512413.0000,3160394.0000,340.5800,404.6800,-0.0070,-0.0044,0.0062,-0.0884,-0.0993,0.0137,-0.1598,-0.4286,-1.1172,NORMAL,0.0150,0.1260
9/7/2017,48335770.0000,32246944.0000,16088827.0000,93143601.0000,108418363.0000,-15274762.0000,814065.0000,341.2200,407.3100,-0.0019,-0.0065,-0.3118,0.0216,0.5840,-0.0456,-0.1855,-0.5699,-0.7424,NORMAL,0.0150,0.1260
9/8/2017,54192752.0000,27324488.0000,26868264.0000,88717959.0000,109550596.0000,-20832637.0000,6035628.0000,336.6600,403.1800,0.0134,0.0101,0.1212,-0.1526,-0.6700,-0.0475,0.0104,0.3639,6.4142,NORMAL,0.0150,0.1260
9/9/2017,23825119.0000,8816296.0000,15008823.0000,68445919.0000,55373803.0000,13072116.0000,28080939.0000,334.2900,403.1200,0.0070,0.0001,-0.5604,-0.6773,0.4414,-0.2285,-0.4945,-1.6275,3.6525,WEEKEND,0.0150,0.1260
9/10/2017,11522995.0000,5030064.0000,6492930.0000,35940487.0000,36591587.0000,-651100.0000,5841830.0000,334.2900,403.1200,0.0000,0.0000,-0.5164,-0.4295,0.5674,-0.4749,-0.3392,-1.0498,-0.7920,WEEKEND,0.0150,0.1260
9/11/2017,31875259.0000,17933777.0000,13941482.0000,85559111.0000,91632467.0000,-6073356.0000,7868127.0000,334.2900,403.1200,0.0000,0.0000,1.7662,2.5653,-1.1472,1.3806,1.5042,8.3278,0.3469,NORMAL,0.0150,0.1260
9/12/2017,34871530.0000,24992939.0000,9878591.0000,80807825.0000,93323262.0000,-12515437.0000,-2636846.0000,336.4900,404.4300,-0.0066,-0.0032,0.0940,0.3936,0.2914,-0.0555,0.0185,1.0607,-1.3351,NORMAL,0.0150,0.1260
9/13/2017,29871845.0000,22190376.0000,7681469.0000,73625444.0000,81110115.0000,-7484671.0000,196798.0000,338.6700,405.0200,-0.0065,-0.0015,-0.1434,-0.1121,0.2224,-0.0889,-0.1309,-0.4020,-1.0746,NORMAL,0.0150,0.1260
9/14/2017,24431674.0000,20382250.0000,4049424.0000,82879596.0000,73890902.0000,8988694.0000,13038118.0000,340.0000,407.0500,-0.0039,-0.0050,-0.1821,-0.0815,0.4728,0.1257,-0.0890,-2.2009,65.2513,NORMAL,0.0150,0.1260
9/15/2017,19890000.0000,24960222.0000,-5070222.0000,81178367.0000,76201804.0000,4976563.0000,-93659.0000,338.0800,402.0800,0.0056,0.0122,-0.1859,0.2246,2.2521,-0.0205,0.0313,-0.4464,-1.0072,NORMAL,0.0150,0.1260
9/16/2017,14967391.0000,11102761.0000,3864630.0000,58317483.0000,48189318.0000,10128164.0000,13992794.0000,338.9000,404.6100,-0.0024,-0.0063,-0.2475,-0.5552,1.7622,-0.2816,-0.3676,1.0352,-150.4015,WEEKEND,0.0150,0.1260
9/17/2017,5223065.0000,6945405.0000,-1722341.0000,31873429.0000,31927552.0000,-54123.0000,-1776464.0000,338.9000,404.6100,0.0000,0.0000,-0.6510,-0.3744,1.4457,-0.4534,-0.3375,-1.0053,-1.1270,WEEKEND,0.0150,0.1260
9/18/2017,20053338.0000,24421626.0000,-4368288.0000,75903324.0000,74755645.0000,1147679.0000,-3220609.0000,338.9000,404.6100,0.0000,0.0000,2.8394,2.5162,-1.5363,1.3814,1.3414,-22.2050,0.8129,NORMAL,0.0150,0.1260
9/19/2017,26683057.0000,26707774.0000,-24717.0000,84396222.0000,79942742.0000,4453480.0000,4428763.0000,340.0200,406.2600,-0.0033,-0.0041,0.3306,0.0936,0.9943,0.1119,0.0694,2.8804,-2.3751,NORMAL,0.0150,0.1260
9/20/2017,19097238.0000,23468443.0000,-4371204.0000,87234357.0000,77085656.0000,10148702.0000,5777497.0000,340.9500,408.7300,-0.0027,-0.0061,-0.2843,-0.1213,-175.8501,0.0336,-0.0357,1.2788,0.3045,NORMAL,0.0150,0.1260
9/21/2017,25254591.0000,20844813.0000,4409778.0000,65115425.0000,80325708.0000,-15210283.0000,-10800505.0000,341.6100,410.2700,-0.0019,-0.0038,0.3224,-0.1118,2.0088,-0.2536,0.0420,-2.4987,-2.8694,NORMAL,0.0150,0.1260
9/22/2017,22044760.0000,24210930.0000,-2166170.0000,78387395.0000,75966865.0000,2420530.0000,254359.0000,340.3500,405.4600,0.0037,0.0117,-0.1271,0.1615,1.4912,0.2038,-0.0543,-1.1591,-1.0236,NORMAL,0.0150,0.1260
9/23/2017,13619673.0000,9196394.0000,4423279.0000,50347289.0000,45689930.0000,4657359.0000,9080639.0000,340.1100,407.9300,0.0007,-0.0061,-0.3822,-0.6202,3.0420,-0.3577,-0.3986,0.9241,34.7001,WEEKEND,0.0150,0.1260
9/24/2017,5540169.0000,6035859.0000,-495690.0000,27986004.0000,30941137.0000,-2955134.0000,-3450824.0000,340.1100,407.9300,0.0000,0.0000,-0.5932,-0.3437,1.1121,-0.4441,-0.3228,-1.6345,-1.3800,WEEKEND,0.0150,0.1260
9/25/2017,20581110.0000,30712016.0000,-10130906.0000,74335010.0000,74375779.0000,-40768.0000,-10171675.0000,340.1100,407.9300,0.0000,0.0000,2.7149,4.0883,-19.4380,1.6561,1.4038,-0.9862,1.9476,NORMAL,0.0150,0.1260
9/26/2017,25620649.0000,27399662.0000,-1779013.0000,78792947.0000,76936882.0000,1856066.0000,77052.0000,341.2700,405.6000,-0.0034,0.0057,0.2449,-0.1079,0.8244,0.0600,0.0344,-46.5275,-1.0076,NORMAL,0.0150,0.1260
9/27/2017,18600537.0000,24240775.0000,-5640239.0000,74800604.0000,68630046.0000,6170558.0000,530319.0000,339.6800,401.1300,0.0047,0.0110,-0.2740,-0.1153,-2.1704,-0.0507,-0.1080,2.3245,5.8826,NORMAL,0.0150,0.1260
9/28/2017,15414331.0000,22714743.0000,-7300411.0000,73039104.0000,65236436.0000,7802667.0000,502256.0000,339.9100,399.2600,-0.0007,0.0047,-0.1713,-0.0630,-0.2943,-0.0235,-0.0494,0.2645,-0.0529,NORMAL,0.0150,0.1260
9/29/2017,17423059.0000,27126037.0000,-9702979.0000,79008350.0000,69362440.0000,9645910.0000,-57068.0000,340.4300,400.5200,-0.0015,-0.0032,0.1303,0.1942,-0.3291,0.0817,0.0632,0.2362,-1.1136,NORMAL,0.0150,0.1260
9/30/2017,11270083.0000,8182170.0000,3087913.0000,55344948.0000,41611022.0000,13733926.0000,16821840.0000,341.1900,402.6400,-0.0022,-0.0053,-0.3532,-0.6984,1.3182,-0.2995,-0.4001,0.4238,-295.7683,SALARY,0.0150,0.1260
10/1/2017,7295699.0000,8806303.0000,-1510604.0000,40578215.0000,47098841.0000,-6520626.0000,-8031231.0000,341.1900,402.6400,0.0000,0.0000,-0.3526,0.0763,1.4892,-0.2668,0.1319,-1.4748,-1.4774,SALARY,0.0150,0.1260
10/2/2017,20336227.0000,35447493.0000,-15111267.0000,94816850.0000,107739238.0000,-12922388.0000,-28033654.0000,341.1900,402.6400,0.0000,0.0000,1.7874,3.0252,-9.0035,1.3366,1.2875,0.9818,2.4906,NORMAL,0.0150,0.1260
10/3/2017,23467678.0000,29801503.0000,-6333825.0000,86665427.0000,105312466.0000,-18647039.0000,-24980864.0000,341.2400,400.2700,-0.0001,0.0059,0.1540,-0.1593,0.5809,-0.0860,-0.0225,0.4430,-0.1089,NORMAL,0.0150,0.1260
10/4/2017,30556035.0000,22116650.0000,8439385.0000,86541633.0000,87326786.0000,-785153.0000,7654232.0000,342.3600,401.7900,-0.0033,-0.0038,0.3020,-0.2579,2.3324,-0.0014,-0.1708,-0.9579,-1.3064,NORMAL,0.0150,0.1260
10/5/2017,34790830.0000,25690739.0000,9100091.0000,83785101.0000,92927240.0000,-9142138.0000,-42048.0000,343.6100,404.2600,-0.0037,-0.0061,0.1386,0.1616,-0.0783,-0.0319,0.0641,10.6438,-1.0055,NORMAL,0.0150,0.1260
10/6/2017,32520154.0000,30806049.0000,1714104.0000,91349899.0000,92228700.0000,-878801.0000,835303.0000,345.0000,405.7500,-0.0040,-0.0037,-0.0653,0.1991,0.8116,0.0903,-0.0075,-0.9039,-20.8655,NORMAL,0.0150,0.1260
10/7/2017,15895867.0000,8746190.0000,7149676.0000,63126011.0000,50302566.0000,12823446.0000,19973122.0000,343.6600,402.2200,0.0039,0.0087,-0.5112,-0.7161,-3.1711,-0.3090,-0.4546,-15.5920,22.9112,WEEKEND,0.0150,0.1260
10/8/2017,9168583.0000,5302663.0000,3865919.0000,39145780.0000,35764784.0000,3380997.0000,7246916.0000,343.6600,402.2200,0.0000,0.0000,-0.4232,-0.3937,0.4593,-0.3799,-0.2890,-0.7363,-0.6372,WEEKEND,0.0150,0.1260
10/9/2017,28719431.0000,19448720.0000,9270711.0000,89721442.0000,88431573.0000,1289869.0000,10560580.0000,343.6600,402.2200,0.0000,0.0000,2.1324,2.6677,-1.3981,1.2920,1.4726,-0.6185,0.4573,NORMAL,0.0150,0.1260
10/10/2017,36194346.0000,29497390.0000,6696956.0000,87923505.0000,97727935.0000,-9804430.0000,-3107474.0000,341.9700,401.5800,0.0049,0.0016,0.2603,0.5167,0.2776,-0.0200,0.1051,-8.6011,-1.2943,NORMAL,0.0150,0.1260
10/11/2017,38075005.0000,26184286.0000,11890719.0000,88464061.0000,88385660.0000,78401.0000,11969120.0000,337.4800,398.1300,0.0131,0.0086,0.0520,-0.1123,-0.7755,0.0061,-0.0956,-1.0080,-4.8517,NORMAL,0.0150,0.1260
10/12/2017,27317712.0000,28194633.0000,-876922.0000,77661881.0000,77849169.0000,-187288.0000,-1064210.0000,335.5400,396.1400,0.0057,0.0050,-0.2825,0.0768,1.0737,-0.1221,-0.1192,-3.3888,-1.0889,NORMAL,0.0150,0.1260
10/13/2017,28705792.0000,24802359.0000,3903433.0000,75589412.0000,80102454.0000,-4513042.0000,-609609.0000,334.2500,396.1500,0.0038,0.0000,0.0508,-0.1203,5.4513,-0.0267,0.0289,23.0968,-0.4272,NORMAL,0.0150,0.1260
10/14/2017,15101101.0000,8288057.0000,6813045.0000,63271940.0000,47521283.0000,15750657.0000,22563702.0000,334.2100,395.2700,0.0001,0.0022,-0.4739,-0.6658,-0.7454,-0.1630,-0.4067,-4.4900,-38.0134,WEEKEND,0.0150,0.1260
10/15/2017,7175139.0000,5213418.0000,1961721.0000,36280864.0000,33018300.0000,3262565.0000,5224286.0000,334.2100,395.2700,0.0000,0.0000,-0.5249,-0.3710,0.7121,-0.4266,-0.3052,-0.7929,-0.7685,WEEKEND,0.0150,0.1260
10/16/2017,20701547.0000,30445583.0000,-9744036.0000,100146465.0000,76350540.0000,23795925.0000,14051890.0000,334.2100,395.2700,0.0000,0.0000,1.8852,4.8399,5.9671,1.7603,1.3124,6.2936,1.6897,NORMAL,0.0150,0.1260
10/17/2017,26607022.0000,30021744.0000,-3414723.0000,79258381.0000,86955275.0000,-7696894.0000,-11111616.0000,333.0300,392.6100,0.0035,0.0067,0.2853,-0.0139,0.6496,-0.2086,0.1389,-1.3235,-1.7908,NORMAL,0.0150,0.1260
10/18/2017,17601796.0000,18782250.0000,-1180453.0000,75300830.0000,74933264.0000,367566.0000,-812887.0000,333.5300,392.1000,-0.0015,0.0013,-0.3385,-0.3744,0.6543,-0.0499,-0.1383,-1.0478,-0.9268,NORMAL,0.0150,0.1260
10/19/2017,20326641.0000,24060469.0000,-3733827.0000,70538671.0000,68628859.0000,1909813.0000,-1824015.0000,333.5700,391.8100,-0.0001,0.0007,0.1548,0.2810,-2.1630,-0.0632,-0.0841,4.1958,1.2439,NORMAL,0.0150,0.1260
10/20/2017,23271558.0000,28853012.0000,-5581454.0000,77105257.0000,80479868.0000,-3374611.0000,-8956065.0000,334.1100,394.6500,-0.0016,-0.0072,0.1449,0.1992,-0.4948,0.0931,0.1727,-2.7670,3.9101,NORMAL,0.0150,0.1260
10/21/2017,15290155.0000,10067774.0000,5222381.0000,50214586.0000,41929399.0000,8285187.0000,13507568.0000,335.2400,395.8200,-0.0034,-0.0030,-0.3430,-0.6511,1.9357,-0.3488,-0.4790,-3.4552,-2.5082,WEEKEND,0.0150,0.1260
10/22/2017,5304512.0000,4987872.0000,316640.0000,32158451.0000,32453722.0000,-295271.0000,21369.0000,335.2400,395.8200,0.0000,0.0000,-0.6531,-0.5046,0.9394,-0.3596,-0.2260,-1.0356,-0.9984,WEEKEND,0.0150,0.1260
10/23/2017,18241615.0000,22315233.0000,-4073618.0000,75718964.0000,76539047.0000,-820083.0000,-4893701.0000,335.2400,395.8200,0.0000,0.0000,2.4389,3.4739,13.8651,1.3546,1.3584,1.7774,-230.0094,NORMAL,0.0150,0.1260
10/24/2017,17697545.0000,28398213.0000,-10700668.0000,74281619.0000,73328982.0000,952637.0000,-9748031.0000,336.0500,394.4900,-0.0024,0.0034,-0.0298,0.2726,-1.6268,-0.0190,-0.0419,-2.1616,0.9920,NORMAL,0.0150,0.1260
10/25/2017,22960188.0000,23117875.0000,-157687.0000,70839818.0000,74530144.0000,-3690326.0000,-3848013.0000,334.9400,393.9600,0.0033,0.0013,0.2974,-0.1859,0.9853,-0.0463,0.0164,-4.8738,-0.6053,NORMAL,0.0150,0.1260
10/26/2017,14823945.0000,20564239.0000,-5740294.0000,66284810.0000,73035634.0000,-6750824.0000,-12491118.0000,332.9400,391.8000,0.0060,0.0055,-0.3544,-0.1105,-35.4031,-0.0643,-0.0201,0.8293,2.2461,NORMAL,0.0150,0.1260
10/27/2017,13137236.0000,26317407.0000,-13180171.0000,71941788.0000,68664844.0000,3276944.0000,-9903227.0000,333.8700,394.2300,-0.0028,-0.0062,-0.1138,0.2798,-1.2961,0.0853,-0.0598,-1.4854,-0.2072,NORMAL,0.0150,0.1260
10/28/2017,8613452.0000,13250400.0000,-4636948.0000,56806264.0000,40382265.0000,16423999.0000,11787051.0000,334.4000,389.0400,-0.0016,0.0132,-0.3443,-0.4965,0.6482,-0.2104,-0.4119,4.0120,-2.1902,WEEKEND,0.0150,0.1260
10/29/2017,5687727.0000,6502709.0000,-814982.0000,33854786.0000,30098040.0000,3756746.0000,2941765.0000,334.4000,389.0400,0.0000,0.0000,-0.3397,-0.5092,0.8242,-0.4040,-0.2547,-0.7713,-0.7504,WEEKEND,0.0150,0.1260
10/30/2017,15784322.0000,23393486.0000,-7609164.0000,72431378.0000,61331875.0000,11099503.0000,3490339.0000,334.4000,389.0400,0.0000,0.0000,1.7752,2.5975,-8.3366,1.1395,1.0377,1.9546,0.1865,NORMAL,0.0150,0.1260
10/31/2017,15815909.0000,25137129.0000,-9321220.0000,80951444.0000,62475750.0000,18475694.0000,9154474.0000,334.0000,388.8100,0.0012,0.0006,0.0020,0.0745,-0.2250,0.1176,0.0187,0.6646,1.6228,SALARY,0.0150,0.1260
11/1/2017,23040308.0000,30513440.0000,-7473132.0000,98325230.0000,86231999.0000,12093232.0000,4620100.0000,334.7100,389.2700,-0.0021,-0.0012,0.4568,0.2139,0.1983,0.2146,0.3802,-0.3455,-0.4953,SALARY,0.0150,0.1260
11/2/2017,17366796.0000,29778613.0000,-12411817.0000,89805205.0000,86759105.0000,3046100.0000,-9365716.0000,335.1400,389.9000,-0.0013,-0.0016,-0.2462,-0.0241,-0.6609,-0.0867,0.0061,-0.7481,-3.0272,NORMAL,0.0150,0.1260
11/3/2017,17326149.0000,30407622.0000,-13081473.0000,85379143.0000,76154777.0000,9224365.0000,-3857108.0000,335.1500,390.1500,0.0000,-0.0006,-0.0023,0.0211,-0.0540,-0.0493,-0.1222,2.0283,-0.5882,NORMAL,0.0150,0.1260
11/4/2017,11694504.0000,11634278.0000,60226.0000,60559279.0000,44317224.0000,16242055.0000,16302281.0000,334.1000,389.0600,0.0031,0.0028,-0.3250,-0.6174,1.0046,-0.2907,-0.4181,0.7608,-5.2266,WEEKEND,0.0150,0.1260
11/5/2017,6258859.0000,6002315.0000,256544.0000,36322886.0000,30621628.0000,5701258.0000,5957802.0000,334.1000,389.0600,0.0000,0.0000,-0.4648,-0.4841,-3.2597,-0.4002,-0.3090,-0.6490,-0.6345,WEEKEND,0.0150,0.1260
11/6/2017,18461604.0000,29822648.0000,-11361044.0000,93398904.0000,74830252.0000,18568652.0000,7207608.0000,334.1000,389.0600,0.0000,0.0000,1.9497,3.9685,45.2850,1.5714,1.4437,2.2569,0.2098,NORMAL,0.0150,0.1260
11/7/2017,19419367.0000,36138752.0000,-16719384.0000,91692043.0000,77672470.0000,14019573.0000,-2699812.0000,334.5200,388.1400,-0.0013,0.0024,0.0519,0.2118,-0.4716,-0.0183,0.0380,-0.2450,-1.3746,NORMAL,0.0150,0.1260
11/8/2017,14120138.0000,35318274.0000,-21198137.0000,88838138.0000,62818925.0000,26019213.0000,4821077.0000,332.9000,385.0000,0.0048,0.0081,-0.2729,-0.0227,-0.2679,-0.0311,-0.1912,0.8559,-2.7857,NORMAL,0.0150,0.1260
11/9/2017,16025261.0000,23405797.0000,-7380535.0000,79799035.0000,69484508.0000,10314527.0000,2933991.0000,333.7600,386.9300,-0.0026,-0.0050,0.1349,-0.3373,0.6518,-0.1017,0.1061,-0.6036,-0.3914,NORMAL,0.0150,0.1260
11/10/2017,16286197.0000,31461371.0000,-15175174.0000,90215369.0000,73991383.0000,16223987.0000,1048812.0000,332.9900,386.2700,0.0023,0.0017,0.0163,0.3442,-1.0561,0.1305,0.0649,0.5729,-0.6425,NORMAL,0.0150,0.1260
11/11/2017,9373426.0000,12258930.0000,-2885504.0000,63760521.0000,43415147.0000,20345374.0000,17459870.0000,332.5700,387.7100,0.0013,-0.0037,-0.4245,-0.6103,0.8099,-0.2932,-0.4132,0.2540,15.6473,WEEKEND,0.0150,0.1260
11/12/2017,5452144.0000,6807966.0000,-1355822.0000,40080289.0000,31383455.0000,8696834.0000,7341012.0000,332.5700,387.7100,0.0000,0.0000,-0.4183,-0.4447,0.5301,-0.3714,-0.2771,-0.5725,-0.5795,WEEKEND,0.0150,0.1260
11/13/2017,16094583.0000,25100340.0000,-9005757.0000,86709735.0000,71038688.0000,15671048.0000,6665291.0000,332.5700,387.7100,0.0000,0.0000,1.9520,2.6869,-5.6423,1.1634,1.2636,0.8019,-0.0920,NORMAL,0.0150,0.1260
11/14/2017,16414107.0000,26042476.0000,-9628369.0000,84030023.0000,76781927.0000,7248096.0000,-2380273.0000,332.7400,387.3800,-0.0005,0.0009,0.0199,0.0375,-0.0691,-0.0309,0.0808,-0.5375,-1.3571,NORMAL,0.0150,0.1260
11/15/2017,18947640.0000,20990797.0000,-2043157.0000,84332843.0000,72599447.0000,11733396.0000,9690239.0000,332.8600,389.8800,-0.0004,-0.0065,0.1544,-0.1940,0.7878,0.0036,-0.0545,0.6188,-5.0711,NORMAL,0.0150,0.1260
11/16/2017,23729559.0000,23850475.0000,-120916.0000,82147193.0000,76011914.0000,6135279.0000,6014363.0000,332.7200,393.8400,0.0004,-0.0102,0.2524,0.1362,0.9408,-0.0259,0.0470,-0.4771,-0.3793,NORMAL,0.0150,0.1260
11/17/2017,21197990.0000,26875837.0000,-5677847.0000,78030308.0000,74230620.0000,3799688.0000,-1878159.0000,332.3800,391.2800,0.0010,0.0065,-0.1067,0.1268,-45.9570,-0.0501,-0.0234,-0.3807,-1.3123,NORMAL,0.0150,0.1260
11/18/2017,8715733.0000,10324954.0000,-1609221.0000,55121407.0000,43658368.0000,11463039.0000,9853818.0000,332.2100,391.7400,0.0005,-0.0012,-0.5888,-0.6158,0.7166,-0.2936,-0.4119,2.0168,-6.2465,WEEKEND,0.0150,0.1260
11/19/2017,5222414.0000,6137209.0000,-914795.0000,34235995.0000,31728682.0000,2507313.0000,1592517.0000,332.2100,391.7400,0.0000,0.0000,-0.4008,-0.4056,0.4315,-0.3789,-0.2733,-0.7813,-0.8384,WEEKEND,0.0150,0.1260
11/20/2017,20310665.0000,19268308.0000,1042357.0000,76500773.0000,77961717.0000,-1460944.0000,-418586.0000,332.2100,391.7400,0.0000,0.0000,2.8891,2.1396,2.1394,1.2345,1.4571,-1.5827,-1.2628,NORMAL,0.0150,0.1260
11/21/2017,17346247.0000,32965516.0000,-15619269.0000,81227871.0000,76347177.0000,4880694.0000,-10738574.0000,331.0000,390.3200,0.0036,0.0036,-0.1460,0.7109,15.9846,0.0618,-0.0207,-4.3408,24.6544,NORMAL,0.0150,0.1260
11/22/2017,13557110.0000,20325044.0000,-6767934.0000,79589457.0000,63499386.0000,16090071.0000,9322137.0000,330.2900,387.2700,0.0021,0.0078,-0.2184,-0.3834,0.5667,-0.0202,-0.1683,2.2967,-1.8681,NORMAL,0.0150,0.1260
11/23/2017,14169689.0000,18488796.0000,-4319107.0000,76181429.0000,65853722.0000,10327707.0000,6008601.0000,330.2200,388.0700,0.0002,-0.0021,0.0452,-0.0903,0.3618,-0.0428,0.0371,-0.3581,-0.3554,NORMAL,0.0150,0.1260
11/24/2017,13615517.0000,20735754.0000,-7120237.0000,79395912.0000,71377992.0000,8017920.0000,897683.0000,330.0000,390.7200,0.0007,-0.0068,-0.0391,0.1215,-0.6485,0.0422,0.0839,-0.2236,-0.8506,NORMAL,0.0150,0.1260
11/25/2017,9845644.0000,8943324.0000,902320.0000,57087303.0000,46575400.0000,10511902.0000,11414223.0000,330.3900,392.0400,-0.0012,-0.0034,-0.2769,-0.5687,1.1267,-0.2810,-0.3475,0.3111,11.7152,WEEKEND,0.0150,0.1260
11/26/2017,4828284.0000,6096336.0000,-1268051.0000,31700711.0000,31790733.0000,-90023.0000,-1358074.0000,330.3900,392.0400,0.0000,0.0000,-0.5096,-0.3183,2.4053,-0.4447,-0.3174,-1.0086,-1.1190,WEEKEND,0.0150,0.1260
11/27/2017,14533108.0000,18792284.0000,-4259176.0000,76651103.0000,67501316.0000,9149788.0000,4890612.0000,330.3900,392.0400,0.0000,0.0000,2.0100,2.0826,-2.3588,1.4180,1.1233,-102.6383,-4.6011,NORMAL,0.0150,0.1260
11/28/2017,15924741.0000,25505293.0000,-9580552.0000,73601891.0000,65224097.0000,8377794.0000,-1202758.0000,330.6500,394.5000,-0.0008,-0.0063,0.0958,0.3572,-1.2494,-0.0398,-0.0337,-0.0844,-1.2459,NORMAL,0.0150,0.1260
11/29/2017,14474159.0000,24245267.0000,-9771108.0000,78005967.0000,66057279.0000,11948688.0000,2177579.0000,331.5000,394.1500,-0.0026,0.0009,-0.0911,-0.0494,-0.0199,0.0598,0.0128,0.4262,-2.8105,NORMAL,0.0150,0.1260
11/30/2017,13836929.0000,19712805.0000,-5875876.0000,104837427.0000,69909006.0000,34928421.0000,29052545.0000,331.6100,393.4200,-0.0003,0.0019,-0.0440,-0.1869,0.3986,0.3440,0.0583,1.9232,12.3417,SALARY,0.0150,0.1260
12/1/2017,7690724.0000,11241956.0000,-3551232.0000,57767990.0000,49187607.0000,8580383.0000,5029152.0000,331.2200,391.4000,0.0012,0.0051,-0.4442,-0.4297,0.3956,-0.4490,-0.2964,-0.7543,-0.8269,HOLIDAY,0.0150,0.1260
12/2/2017,6859386.0000,10061183.0000,-3201798.0000,46914721.0000,45924332.0000,990390.0000,-2211408.0000,331.2200,391.4000,0.0000,0.0000,-0.1081,-0.1050,0.0984,-0.1879,-0.0663,-0.8846,-1.4397,WEEKEND,0.0150,0.1260
12/3/2017,4628366.0000,5151981.0000,-523615.0000,30366443.0000,33024184.0000,-2657741.0000,-3181356.0000,331.2200,391.4000,0.0000,0.0000,-0.3253,-0.4879,0.8365,-0.3527,-0.2809,-3.6835,0.4386,WEEKEND,0.0150,0.1260
12/4/2017,19335462.0000,24748719.0000,-5413258.0000,93798681.0000,83302995.0000,10495686.0000,5082428.0000,331.2200,391.4000,0.0000,0.0000,3.1776,3.8037,-9.3382,2.0889,1.5225,-4.9491,-2.5976,NORMAL,0.0150,0.1260
12/5/2017,15505273.0000,27695713.0000,-12190439.0000,95424237.0000,82524390.0000,12899847.0000,709408.0000,332.7500,394.5100,-0.0046,-0.0079,-0.1981,0.1191,-1.2520,0.0173,-0.0093,0.2291,-0.8604,NORMAL,0.0150,0.1260
12/6/2017,17342146.0000,21217613.0000,-3875467.0000,96099609.0000,67061671.0000,29037938.0000,25162471.0000,332.9900,394.6900,-0.0007,-0.0005,0.1185,-0.2339,0.6821,0.0071,-0.1874,1.2510,34.4697,NORMAL,0.0150,0.1260
12/7/2017,19037433.0000,23975712.0000,-4938279.0000,89363243.0000,70667417.0000,18695826.0000,13757547.0000,333.4300,394.2100,-0.0013,0.0012,0.0978,0.1300,-0.2742,-0.0701,0.0538,-0.3562,-0.4533,NORMAL,0.0150,0.1260
12/8/2017,19727781.0000,24591834.0000,-4864053.0000,96065059.0000,74535626.0000,21529433.0000,16665380.0000,334.8500,394.7900,-0.0043,-0.0015,0.0363,0.0257,0.0150,0.0750,0.0547,0.1516,0.2114,NORMAL,0.0150,0.1260
12/9/2017,9768702.0000,9021533.0000,747169.0000,69637428.0000,42747275.0000,26890153.0000,27637322.0000,334.3200,392.2900,0.0016,0.0063,-0.5048,-0.6331,1.1536,-0.2751,-0.4265,0.2490,0.6584,WEEKEND,0.0150,0.1260
12/10/2017,4205409.0000,6232235.0000,-2026826.0000,43554084.0000,32012997.0000,11541086.0000,9514261.0000,334.3200,392.2900,0.0000,0.0000,-0.5695,-0.3092,3.7127,-0.3746,-0.2511,-0.5708,-0.6557,WEEKEND,0.0150,0.1260
12/11/2017,13671258.0000,17102739.0000,-3431480.0000,86536711.0000,70047252.0000,16489459.0000,13057979.0000,334.3200,392.2900,0.0000,0.0000,2.2509,1.7442,-0.6930,0.9869,1.1881,0.4288,0.3725,NORMAL,0.0150,0.1260
12/12/2017,14586899.0000,28337680.0000,-13750781.0000,95939115.0000,72295349.0000,23643766.0000,9892985.0000,335.0500,395.1200,-0.0022,-0.0072,0.0670,0.6569,-3.0072,0.1087,0.0321,0.4339,-0.2424,NORMAL,0.0150,0.1260
12/13/2017,15838292.0000,20814436.0000,-4976144.0000,128111806.0000,102078336.0000,26033470.0000,21057326.0000,334.8500,394.2900,0.0006,0.0021,0.0858,-0.2655,0.6381,0.3353,0.4120,0.1011,1.1285,NORMAL,0.0150,0.1260
12/14/2017,13599478.0000,20045820.0000,-6446342.0000,92291509.0000,70605537.0000,21685971.0000,15239629.0000,335.3800,394.0700,-0.0016,0.0006,-0.1414,-0.0369,-0.2954,-0.2796,-0.3083,-0.1670,-0.2763,NORMAL,0.0150,0.1260
12/15/2017,13869434.0000,23363865.0000,-9494431.0000,107050706.0000,72567047.0000,34483659.0000,24989228.0000,334.9200,395.8800,0.0014,-0.0046,0.0199,0.1655,-0.4728,0.1599,0.0278,0.5901,0.6398,NORMAL,0.0150,0.1260
12/16/2017,8666101.0000,7839066.0000,827035.0000,53804665.0000,29655661.0000,24149004.0000,24976039.0000,335.3300,395.4900,-0.0012,0.0010,-0.3752,-0.6645,1.0871,-0.4974,-0.5913,-0.2997,-0.0005,HOLIDAY,0.0150,0.1260
12/17/2017,3984371.0000,4624805.0000,-640434.0000,39262073.0000,26208314.0000,13053759.0000,12413325.0000,335.3300,395.4900,0.0000,0.0000,-0.5402,-0.4100,1.7744,-0.2703,-0.1162,-0.4594,-0.5030,HOLIDAY,0.0150,0.1260
