,0
2519,2243118.732057528
2520,4895834.904124516
2521,3992207.9297893806
2522,2928364.7084006146
2523,1582820.336126252
2524,2451861.686399849
2525,2158037.2480609636
2526,1381343.830290555
2527,3578322.657818195
2528,3116239.7418771535
2529,1462905.0839931488
2530,3546018.4179529487
2531,4896349.965201588
2532,1495220.3623018174
2533,3386704.787676369
2534,2759260.20212899
2535,1516906.2244416743
2536,5786499.535111702
2537,2720394.791358381
2538,8524492.684599672
2539,4420283.923212065
2540,2687657.8640766
2541,3096569.196501719
2542,2200493.0206152652
2543,2706554.0602430855
2544,2022152.845905457
2545,1809500.0151311357
2546,2451861.686399849
2547,4107888.0716058966
2548,3171892.3104765806
2549,3193685.1590943886
2550,2140344.8922687336
2551,2122223.9522811063
2552,5958278.430371479
2553,3474491.129982138
2554,5321992.912310991
2555,3177277.1038296064
2556,3379536.854483007
2557,2619859.3877050504
2558,1683045.1526983643
2559,2699413.7369707087
2560,1401344.560342245
2561,3886060.1978820497
2562,3344609.161161309
2563,4446078.123339927
2564,2932291.470013733
2565,1341831.250911163
2566,2071318.6715842576
2567,3965432.569764252
2568,3011069.318014207
2569,2017638.8261670582
2570,1608375.2161647426
2571,2695619.947609659
2572,5326511.51809889
2573,3307231.4131946964
2574,2407191.33183869
2575,2587157.379228959
2576,2705639.5645474945
2577,4390287.064691566
2578,2522535.9793703943
2579,6786268.935277392
2580,2413255.9723646664
2581,2727740.885187438
2582,1982824.090198572
2583,4029535.8547131536
2584,2203310.695827418
2585,3429853.8759511206
2586,5171253.707574085
2587,3162333.6814072668
2588,2712475.0057955883
2589,1757394.5209771618
2590,6323165.928418128
2591,824653.8866327964
2592,2192658.5624145195
2593,2679684.689265921
2594,8937411.187351303
2595,4045181.289133529
2596,1996337.8860418939
2597,2111945.4351202175
2598,2928611.1391029414
2599,1980870.2908028117
2600,2114303.0949611566
2601,2569348.619464914
2602,3569803.6453430494
2603,4546751.670455394
2604,4525768.466097018
2605,2000070.3183486818
2606,1408838.5418345532
2607,2435847.1608434157
2608,4457637.579390728
2609,2708066.0524513894
2610,3275921.1720134835
2611,1214319.4654670586
2612,2277620.169080053
2613,3277050.476400661
2614,2666543.1327563566
2615,3510828.544596297
2616,5376408.711446782
2617,2955972.068264475
2618,1696980.141318171
2619,2194074.8667645752
2620,3386760.127180111
2621,1744462.6414500698
2622,2535101.5604470307
2623,4609309.463119552
2624,3510359.290265824
2625,4959030.460713802
2626,3362918.45493466
2627,2282833.875027376
2628,7076426.91379203
2629,3757718.3684163336
2630,4189313.2878835066
2631,3098690.944820337
2632,1953020.3687091125
2633,2103132.341964059
2634,1398220.2698579093
2635,2493708.6790335146
2636,2489917.594728621
2637,2930814.5795587697
2638,5787033.916724641
2639,3049188.3458855925
2640,6492989.977369854
2641,1825559.108516575
2642,5134366.901356737
2643,4420283.923212065
2644,2347300.937694041
2645,2270605.343476921
2646,3654065.812674383
2647,2751880.9399689515
2648,2468744.393309738
2649,3061161.8751083054
2650,4188066.1006556
2651,8364539.0943041975
2652,2341106.5276334654
2653,3296997.3354014535
2654,3049188.3458855925
2655,1628364.3537829325
2656,1140300.4178859
2657,3531381.8116027275
2658,1604825.577857806
2659,3290893.2756344704
2660,2294096.6415707497
2661,9648800.61421243
2662,2592482.3515714016
2663,4020853.838902212
2664,1704476.7779981913
2665,1431107.819931243
2666,4470482.765103083
2667,4069668.7121922276
2668,3198688.401972432
2669,1251001.9368748602
2670,1393905.7184301338
2671,8081871.044521499
2672,2507434.3509028046
2673,1162360.3371431595
2674,1398220.2698579093
2675,3440052.6292277006
2676,2315269.9605438737
2677,4071369.8883270943
2678,2915062.0317109884
2679,2633618.657700144
2680,5025318.910019143
2681,2714832.04261589
2682,1786625.6393287908
2683,3456724.6477628583
2684,1581820.145579351
2685,2037918.1995545803
2686,5535828.251649519
2687,2481901.2337090643
2688,2529766.719530502
2689,2389141.0632517603
2690,1824344.867243706
2691,7318893.195760205
2692,6195575.329773912
2693,6725687.146978144
2694,7879250.1716345
2695,2848296.18847104
2696,1574767.3303397729
2697,4698759.720544746
2698,3139650.8357359567
2699,3297754.9602173604
2700,1318897.5435369103
2701,3381997.214748233
2702,2507434.3509028046
2703,3055725.123288579
2704,2699413.7369707087
2705,7970408.179812753
2706,4621282.129988718
2707,2843587.598824809
2708,2328092.1473111925
2709,2686890.083495423
2710,3032169.635577749
2711,2388879.3553316933
2712,3331046.7768522208
2713,1264977.5568498124
2714,1464835.9091883858
2715,2259735.8098145314
2716,2356894.6220236956
2717,1307339.4003344488
2718,2291163.2240478327
2719,5846428.949085171
2720,1985850.5448950515
2721,2373521.2820190373
2722,1365095.0887634887
2723,1980976.2226444082
2724,5123560.820272422
2725,893515.9145980716
2726,3438876.8535333727
2727,2366755.2918545366
2728,2699413.7369707087
2729,5017323.462384327
2730,2159856.7272655596
2731,3597146.9129437516
2732,1102596.6417598275
2733,4580870.156340851
2734,1454234.8159776805
2735,5866220.304327695
2736,2706794.943886539
2737,5301898.111375801
2738,2483565.738578107
2739,2482207.631190515
2740,5647363.863924213
2741,4997035.561916395
2742,4113923.3097732137
2743,1898963.1005037243
2744,2706874.382324159
2745,3246888.2665693583
2746,2745890.6990707135
2747,7703419.098078543
2748,4102456.393588965
2749,14254082.07793577
2750,4043261.225511232
2751,7692791.273416851
2752,4540548.324263646
2753,1256004.2595707157
2754,4987506.667671512
2755,2982515.0650513833
2756,1651602.649044985
2757,2677475.7153367
2758,2100893.6246741815
2759,4437379.123036665
2760,2507434.3509028046
2761,2663389.058062551
2762,3055725.123288579
2763,4219049.080046719
2764,2296361.654965189
2765,2724569.874255954
2766,4569178.903377536
2767,2592588.3642813023
2768,2101156.9605825585
2769,3123267.392426414
2770,4096979.3815648407
2771,5123560.820272422
2772,3776382.192789579
2773,6725687.146978144
2774,1243563.094962749
2775,2419277.501108697
2776,1512585.616822487
2777,2107797.8301339913
2778,2663389.058062551
2779,3844710.0994381905
2780,2142016.6959682405
2781,2452176.7145428467
2782,3884916.270479265
2783,1884419.751307326
2784,4338982.374868437
2785,2959912.5888732662
2786,4997035.561916395
2787,5958278.430371479
2788,4549907.515682644
2789,2159856.7272655596
2790,2762927.448898365
2791,2203310.695827418
2792,2957840.691121965
2793,1514669.2531544953
2794,2663389.058062551
2795,3997791.650975829
2796,2289485.6991544953
2797,2930814.5795587697
2798,2577786.5269980915
2799,4626868.926561184
2800,3286938.7428589105
2801,1826095.51055846
2802,1658167.1028977747
2803,2242881.927195698
2804,5418580.011839611
2805,2087770.359831672
2806,2385993.1043391856
2807,2173688.2237510695
2808,2930814.5795587697
2809,2204524.9371002866
2810,2295337.124053612
2811,2277620.169080053
2812,3168908.665317146
2813,8924162.508926218
2814,1832861.5007229603
2815,8206035.006222491
2816,2295538.1230182666
2817,4352344.360999361
2818,1329390.0863031961
2819,2423184.022939373
2820,1318987.8912262267
2821,5484369.707609248
2822,889782.4634366435
2823,3982420.9814823987
2824,1922161.831099576
2825,5731228.699693676
2826,2652096.596440244
2827,3389286.826175296
2828,2982962.746975054
2829,8590347.769634435
2830,3759821.3331786855
2831,2254881.940436829
2832,6444790.513752351
2833,1680048.3569743587
2834,2866123.6225872394
2835,2217349.3865992506
2836,2209269.724907503
2837,1227018.436833408
2838,1305806.7886753536
2839,3198307.3323046053
2840,3497443.652076925
2841,3802320.9150192137
2842,3142572.7011931743
2843,2588304.680525812
2844,1647210.4050075775
2845,3503241.566852592
2846,1867295.6984092197
2847,2641794.641431629
2848,2678183.6453994066
2849,1336828.9282153074
2850,10815771.063822376
2851,1330000.7862038594
2852,2291163.2240478327
2853,1937899.9847861906
2854,7851712.991894896
2855,2797973.779518556
2856,5727551.522025037
2857,4647019.208175076
2858,3164605.250706433
2859,1944665.974950691
2860,2909562.814329911
2861,2792027.661441295
2862,4617598.602765016
2863,1862526.4693376275
2864,1228655.6428440146
2865,2292445.8186019016
2866,2520578.7506620563
2867,5494928.206482353
2868,2456131.464437652
2869,861832.2206958022
2870,2238294.135567517
2871,3137624.6714972053
2872,2288141.4780120575
2873,2529766.719530502
2874,3013682.244034751
2875,3071701.5894832592
2876,7787205.119910282
2877,1925966.7632753898
2878,1140300.4178859
2879,5433051.006345904
2880,1189747.860961409
2881,2954099.7869947925
2882,2620034.1879710197
2883,2309679.113400164
2884,1557437.9498095913
2885,6245059.420299115
2886,2571306.831339739
2887,2289485.6991544953
2888,2204961.518796266
2889,1431038.4440717278
2890,1697420.2808424514
2891,2084716.4593783384
2892,5575630.719643702
2893,1612563.425470367
2894,2490218.812114489
2895,1089349.5821572659
2896,2242601.512270977
2897,1404724.5348773575
2898,2772905.805333986
2899,1330800.2827597517
2900,2424229.4930259087
2901,2883077.8155526337
2902,3269041.9281392875
2903,5122755.455096889
2904,2899886.4913411424
2905,4177536.3902160074
2906,2677475.7153367
2907,2204961.518796266
2908,2478022.682440725
2909,2248622.5133679225
2910,3816588.8626377084
2911,3643653.7981907395
2912,1837246.6390507617
2913,4501335.335777817
2914,1592702.9141030018
2915,2309679.113400164
2916,2378746.521108176
2917,3224457.140313305
2918,2046254.2985778397
2919,4487960.948112879
2920,4756030.002546227
2921,2706874.382324159
2922,1778031.0970910997
2923,6094181.4016920645
2924,3045355.943947947
2925,2883077.8155526337
2926,2028473.855136649
2927,3091834.044477528
2928,5790286.657386638
2929,3213931.880275804
2930,14513106.335603502
2931,1732195.3701397136
2932,2801588.1533471784
2933,1214319.4654670586
2934,2713808.0913386513
2935,3071118.3113596467
2936,4126384.451508882
2937,1535416.7676124384
2938,3045233.4888179977
2939,2174886.622374954
2940,5810421.359947811
2941,2309679.113400164
2942,5434652.169417985
2943,6245059.420299115
2944,2075725.6641940984
2945,1999201.0693882343
2946,3842601.6771295792
2947,1366173.045726895
2948,11373244.338358756
2949,17637647.334968425
2950,2540829.2058540555
2951,6874843.367688037
2952,1753800.7248586991
2953,2619570.7784159766
2954,2032866.6147325358
2955,1649852.3789548418
2956,3038956.3906422844
2957,2542226.006315961
2958,2284529.9083891986
2959,1023279.7404233662
2960,2452142.1013245704
2961,3257196.7851786376
2962,2261246.0353721837
2963,2156527.3629759955
2964,3575629.519914007
2965,9127586.128052387
2966,2101678.6101318235
2967,9366835.789758006
2968,1723745.577714341
2969,2070262.5607782465
2970,4037292.864340926
2971,2225600.9326842153
2972,6146862.200015472
2973,2371994.503699592
2974,3052799.189876094
2975,939332.9288793163
2976,3376385.912057799
2977,3527911.7488664715
2978,1391582.4122885652
2979,7316921.560560651
2980,2098009.7695898926
2981,3067524.565557622
2982,6528941.320361377
2983,2751880.9399689515
2984,5305495.540625902
2985,2728791.8811748405
2986,1378854.3117990436
2987,2460823.3958219863
2988,7147548.39684779
2989,3791650.2431337675
2990,4278602.121604844
2991,1983175.861129846
2992,4197619.3358458495
2993,8269611.35148235
2994,7323231.109140629
2995,3246888.2665693583
2996,3997727.1112052123
2997,6528941.320361377
2998,2179835.391726703
2999,3197777.1330182296
3000,2372712.0447082333
3001,2227676.8654944203
3002,3796698.593677988
3003,5771556.8427123055
3004,2330024.0354674463
3005,5134366.901356737
3006,2297458.3937530336
3007,1474836.3673340187
3008,3174976.6700900556
3009,2598247.8048776956
3010,1206628.7305681987
3011,1603369.7436356447
3012,3229718.9060126464
3013,2341106.5276334654
3014,4022808.602830535
3015,2936270.4863172364
3016,5417678.190804295
3017,2385235.2704479904
3018,4369952.568280589
3019,2216598.012358457
3020,2423184.022939373
3021,2780616.4446228584
3022,2385235.2704479904
3023,2713640.37248866
3024,4229218.057960907
3025,2975855.071032407
3026,2451861.686399849
3027,2187547.428764488
3028,6375516.94817675
3029,1490763.4063338148
3030,2025913.2130289548
3031,4314180.393773863
3032,2815234.3385004066
3033,2200493.0206152652
3034,1352197.425751943
3035,1561672.9201707523
3036,3057670.384502929
3037,5388213.73031364
3038,1063553.034145956
3039,1357652.6173392474
3040,2350424.0840778244
3041,5335031.743936716
3042,4466980.7471442595
3043,3168908.665317146
3044,2420987.683089639
3045,2720338.5471151657
3046,2955197.618924651
3047,2673168.2985496596
3048,2225600.9326842153
3049,4473031.998607395
3050,1956821.879614755
3051,1507291.5924598894
3052,5185429.099557272
3053,2843820.146953969
3054,1935350.338949659
3055,3534010.6886842437
3056,3147119.848244379
3057,2544966.1663889354
3058,1441140.3974703525
3059,4847253.118235027
3060,2178957.6651545707
3061,2200493.0206152652
3062,2360151.0916313035
3063,2772905.805333986
3064,2823658.9200000307
3065,2356972.0153570445
3066,1994092.68434955
3067,5490959.164194897
3068,1328192.18353434
3069,1989742.40884535
3070,4236355.58246466
3071,1457060.8071398353
3072,6320801.804698314
3073,2615077.296684459
3074,1850656.1947315123
3075,5136315.42760017
3076,2203310.695827418
3077,1581820.145579351
3078,2438189.4765958027
3079,3789041.70223565
3080,4609263.251421899
3081,2292445.8186019016
3082,2571306.831339739
3083,4472597.687503768
3084,3701151.408459666
3085,2390860.124061978
3086,2535101.5604470307
3087,6457631.488874458
3088,2127414.244757228
3089,2677475.7153367
3090,22921671.477717742
3091,2663389.058062551
3092,2817782.9278040975
3093,4352344.360999361
3094,1658650.7266588402
3095,3942491.781401949
3096,3445094.9123130376
3097,2225600.9326842153
3098,2364278.3893395057
3099,2387660.930316433
3100,2780934.4025063408
3101,2225600.9326842153
3102,5972075.898722663
3103,2972699.363689821
3104,6416833.929409365
3105,2398266.5362480567
3106,2936270.4863172364
3107,6484703.662135691
3108,6189085.5462520765
3109,1794582.847561716
3110,2008568.4547171108
3111,1649852.3789548418
3112,2277620.169080053
3113,2619859.3877050504
3114,2981053.7770763002
3115,2500155.0195833826
3116,1397224.261617296
3117,2599393.422224369
3118,2477277.570132255
3119,2961301.878865785
3120,3698430.9406332565
3121,4764690.947493163
3122,2128947.222975435
3123,2282873.95352076
3124,6061178.585931238
3125,4309998.060036231
3126,2175353.656892014
3127,5524956.914484048
3128,1251001.9368748602
3129,1809552.4813127639
3130,2054672.5867427888
3131,2422383.667752212
3132,2175353.656892014
3133,1027617.0795147048
3134,3025544.716370501
3135,3514814.7970916633
3136,2592482.3515714016
3137,2688304.17746165
3138,5277610.123136546
3139,7456773.583744357
3140,1396440.3039819114
3141,1997285.1135761032
3142,1774334.5548160486
3143,2944168.036752854
3144,1841437.1785217319
3145,1450744.4191198158
3146,3251075.854714153
3147,2451861.686399849
3148,2291163.2240478327
3149,1037329.5493369189
3150,3099413.340226449
3151,1251001.9368748602
3152,2939779.8555843458
3153,1802625.3246972058
3154,2750930.944689354
3155,1619967.6571829743
3156,1157425.5725053658
3157,3003573.7257206477
3158,1227018.436833408
3159,6163355.0679216515
3160,3376385.912057799
3161,5830169.629636263
3162,5646442.212851379
3163,2482207.631190515
3164,1059249.338197135
3165,2792027.661441295
3166,5131050.210226155
3167,2081330.501032591
3168,2327107.9269938716
3169,2949366.961564392
3170,3773851.984242226
3171,1206990.1431032037
3172,1503250.706188255
3173,2204961.518796266
3174,2360136.5539000384
3175,6819171.951434383
3176,1403618.1882523478
3177,1024909.7202706226
3178,7570848.480902048
3179,2977231.9568540724
3180,3053637.683105543
3181,4860582.536701193
3182,2385318.1439972674
3183,3299753.4429436675
3184,2982962.746975054
3185,2845648.65417254
3186,3538726.5367666315
3187,1425527.9888659164
3188,2324038.2449656413
3189,3173588.08318628
3190,2111945.4351202175
3191,5809374.382313973
3192,2292951.817974818
3193,1398220.2698579093
3194,2096046.9707248579
3195,2330068.50318389
3196,1886438.7007054454
3197,3216324.697438812
3198,2367824.877813199
3199,3523995.5151328505
3200,2059460.0218135896
3201,2331997.25596922
3202,4473031.998607395
3203,1323011.550494106
3204,3264619.994753679
3205,1883782.1770808797
3206,2686801.396151359
3207,5552137.8005577875
3208,2272776.376752187
3209,6703064.47242826
3210,2518943.02091746
3211,1379696.9964224964
3212,2976025.4312384324
3213,2393962.177206408
3214,1470126.2202076602
3215,2928611.1391029414
3216,2846107.1248677275
3217,3171892.3104765806
3218,7123787.717700232
3219,1251001.9368748602
3220,4316427.906680013
3221,2525389.0906248167
3222,2291163.2240478327
3223,4492852.5068854345
3224,2002709.322648421
3225,3729846.9233212355
3226,3251836.13723228
3227,2605751.883769813
3228,2724569.874255954
3229,2819689.7624424873
3230,2477277.570132255
3231,10306303.243654365
3232,1687692.8186302385
3233,1339408.1145077532
3234,5443832.46350516
3235,2285827.0806474034
3236,3344609.161161309
3237,1250886.698997788
3238,3137624.6714972053
3239,6344630.076302126
3240,2856690.1869650586
3241,2089950.5332731588
3242,2378746.521108176
3243,1252470.711589865
3244,1339102.5561254101
3245,1270392.4118686938
3246,1895281.5155428792
3247,2678183.6453994066
3248,3346346.4121716404
